,ticker,date,open,high,low,close,volume
1014,FPT,1/6/2011,8.1675,8.2329,8.1022,8.1675,133570
1015,FPT,1/7/2011,8.1675,8.1675,8.1022,8.1022,482230
1016,FPT,1/10/2011,8.1022,8.2982,8.1022,8.1675,389750
1017,FPT,1/11/2011,8.1675,8.2329,8.0368,8.1675,248270
1018,FPT,1/12/2011,8.1675,8.2329,7.9715,7.9715,365320
1019,FPT,1/13/2011,7.9715,8.0368,7.9062,7.9062,207110
1020,FPT,1/14/2011,7.9062,8.2982,7.9062,8.2982,185040
1021,FPT,1/17/2011,8.2982,8.6902,8.2982,8.4942,590470
1022,FPT,1/18/2011,8.4942,8.6249,8.4289,8.4942,346590
1023,FPT,1/19/2011,8.4942,8.6249,8.4289,8.4289,244690
1024,FPT,1/20/2011,8.4289,8.4289,8.2982,8.2982,140760
1025,FPT,1/21/2011,8.2982,8.4942,8.2982,8.3635,285390
1026,FPT,1/24/2011,8.3635,8.3635,8.2329,8.2329,370470
1027,FPT,1/25/2011,8.2329,8.2982,8.1675,8.1675,437760
1028,FPT,1/26/2011,8.1675,8.1675,8.0368,8.1022,348000
1029,FPT,1/27/2011,8.1022,8.4942,8.0368,8.4942,386830
1030,FPT,1/28/2011,8.4942,8.5596,8.2329,8.2329,408070
1031,FPT,2/8/2011,8.2329,8.6249,8.2329,8.2982,480160
1032,FPT,2/9/2011,8.2982,8.4942,8.2329,8.2329,211100
1033,FPT,2/10/2011,8.2329,8.2982,8.1675,8.1675,393200
1034,FPT,2/11/2011,8.1675,8.1675,8.0368,8.1022,576950
1035,FPT,2/14/2011,8.1022,8.2329,7.9715,8.0368,290810
1036,FPT,2/15/2011,8.0368,8.0368,7.9715,8.0368,266520
1037,FPT,2/16/2011,8.0368,8.1022,7.9715,7.9715,179170
1038,FPT,2/17/2011,7.9715,7.9715,7.8408,7.9715,182910
1039,FPT,2/18/2011,7.9715,7.9715,7.5795,7.5795,674860
1040,FPT,2/21/2011,7.5795,7.5795,7.2528,7.2528,349210
1041,FPT,2/22/2011,7.2528,7.2528,6.9261,7.0567,654500
1042,FPT,2/23/2011,7.0567,7.2528,6.9914,6.9914,379950
1043,FPT,2/24/2011,6.9914,6.9914,6.6647,6.9261,591360
1044,FPT,2/25/2011,6.9261,7.2528,6.8607,7.2528,365920
1045,FPT,2/28/2011,7.2528,7.3834,7.0567,7.0567,466550
1046,FPT,3/1/2011,7.0567,7.1221,6.9914,7.1221,223800
1047,FPT,3/2/2011,7.1221,7.1221,6.7954,7.0567,428290
1048,FPT,3/3/2011,7.0567,7.1221,6.8607,7.0567,243550
1049,FPT,3/4/2011,7.0567,7.1874,7.0567,7.0567,260440
1050,FPT,3/7/2011,7.0567,7.1221,7.0567,7.0567,132760
1051,FPT,3/8/2011,7.0567,7.1874,7.0567,7.1874,233450
1052,FPT,3/9/2011,7.1874,7.1874,6.8607,7.0567,176060
1053,FPT,3/10/2011,7.0567,7.1221,6.9914,7.1221,301530
1054,FPT,3/11/2011,7.1221,7.1874,7.0567,7.0567,288970
1055,FPT,3/14/2011,7.0567,7.0567,6.9261,6.9261,179190
1056,FPT,3/15/2011,6.9261,6.9261,6.8607,6.8607,190180
1057,FPT,3/16/2011,6.8607,6.9261,6.7954,6.8607,246180
1058,FPT,3/17/2011,6.8607,6.9261,6.7954,6.7954,118750
1059,FPT,3/18/2011,6.7954,6.9261,6.73,6.9261,412110
1060,FPT,3/21/2011,6.9261,6.9914,6.9261,6.9261,229180
1061,FPT,3/22/2011,6.9261,6.9914,6.8607,6.9261,214610
1062,FPT,3/23/2011,6.9261,6.9914,6.9261,6.9914,101550
1063,FPT,3/24/2011,6.9914,6.9914,6.8607,6.9261,52750
1064,FPT,3/25/2011,6.9261,6.9261,6.7954,6.8607,99110
1065,FPT,3/28/2011,6.8607,6.9261,6.73,6.7954,67550
1066,FPT,3/29/2011,6.7954,6.7954,6.73,6.73,35290
1067,FPT,3/30/2011,6.73,6.73,6.5994,6.6647,196660
1068,FPT,3/31/2011,6.6647,6.73,6.5994,6.6647,58030
1069,FPT,4/1/2011,6.6647,6.6647,6.4948,6.5209,122770
1070,FPT,4/4/2011,6.5209,6.7954,6.5209,6.7954,131820
1071,FPT,4/5/2011,6.7954,7.1221,6.7954,7.1221,122720
1072,FPT,4/6/2011,7.1221,7.4488,7.1221,7.4488,324410
1073,FPT,4/7/2011,7.4488,7.7755,7.4488,7.5141,1194250
1074,FPT,4/8/2011,7.5141,7.5141,7.3834,7.5141,215430
1075,FPT,4/13/2011,7.5141,7.5141,7.1874,7.1874,184160
1076,FPT,4/14/2011,7.1874,7.1874,6.9261,6.9261,143580
1077,FPT,4/15/2011,6.9261,6.9914,6.8607,6.9261,268920
1078,FPT,4/18/2011,6.9261,6.9261,6.73,6.73,11901
1079,FPT,4/19/2011,6.73,6.7954,6.5994,6.6647,121670
1080,FPT,4/20/2011,6.6647,6.73,6.5994,6.5994,288500
1081,FPT,4/21/2011,6.5994,6.6647,6.534,6.5994,125940
1082,FPT,4/22/2011,6.5994,6.73,6.5209,6.5209,108710
1083,FPT,4/25/2011,6.5209,6.7954,6.5209,6.7954,104440
1084,FPT,4/26/2011,6.7954,6.8607,6.6647,6.6647,142470
1085,FPT,4/27/2011,6.6647,6.7954,6.5209,6.6647,283140
1086,FPT,4/28/2011,6.6647,6.6647,6.534,6.5994,106310
1087,FPT,4/29/2011,6.5994,6.7954,6.5994,6.6647,198900
1088,FPT,5/4/2011,6.6647,6.7954,6.5994,6.73,116010
1089,FPT,5/5/2011,6.73,6.796,6.73,6.796,99170
1090,FPT,5/6/2011,6.796,6.994,6.796,6.862,173370
1091,FPT,5/9/2011,6.862,6.994,6.862,6.994,169860
1092,FPT,5/10/2011,6.994,7.0599,6.994,6.994,184360
1093,FPT,5/11/2011,6.994,6.994,6.862,6.928,296850
1094,FPT,5/12/2011,6.928,6.928,6.796,6.928,101770
1095,FPT,5/13/2011,6.928,6.994,6.928,6.928,206020
1096,FPT,5/16/2011,6.928,6.994,6.796,6.796,153430
1097,FPT,5/17/2011,6.796,6.862,6.73,6.796,103050
1098,FPT,5/18/2011,6.796,6.796,6.5981,6.73,121770
1099,FPT,5/19/2011,6.73,6.862,6.73,6.796,103090
1100,FPT,5/20/2011,6.796,6.796,6.5717,6.6641,222500
1101,FPT,5/23/2011,6.6641,6.6641,6.3342,6.3342,207850
1102,FPT,5/24/2011,6.3342,6.3342,6.0174,6.0174,245690
1103,FPT,5/25/2011,6.0174,6.0174,5.7271,5.7271,311790
1104,FPT,5/26/2011,5.7271,6.0042,5.45,6.0042,253150
1105,FPT,5/27/2011,6.0042,6.2814,5.9779,6.0174,329390
1106,FPT,5/30/2011,6.0174,6.0438,5.9779,5.9779,207990
1107,FPT,5/31/2011,5.9779,5.9779,5.9383,5.9779,122910
1108,FPT,6/1/2011,5.9779,6.2682,5.7403,6.2682,410760
1109,FPT,6/2/2011,6.2682,6.5717,6.2682,6.5717,342390
1110,FPT,6/3/2011,6.5717,6.73,6.5585,6.6641,410090
1111,FPT,6/6/2011,6.6641,6.6641,6.5453,6.5981,274460
1112,FPT,6/7/2011,6.5981,6.862,6.4793,6.862,283800
1113,FPT,6/8/2011,6.862,7.1259,6.73,6.73,267390
1114,FPT,6/9/2011,6.73,6.73,6.5981,6.73,23780
1115,FPT,6/10/2011,6.73,6.796,6.6641,6.6641,126840
1116,FPT,6/13/2011,6.6641,6.6641,6.5981,6.6641,127810
1117,FPT,6/14/2011,6.6641,6.928,6.5981,6.5981,236750
1118,FPT,6/15/2011,6.5981,6.6641,6.5849,6.5981,388950
1119,FPT,6/16/2011,6.5981,6.73,6.5321,6.6641,69510
1120,FPT,6/17/2011,6.6641,6.796,6.5981,6.5981,471410
1121,FPT,6/20/2011,6.5981,6.6641,6.5321,6.5321,98350
1122,FPT,6/21/2011,6.5321,6.6641,6.5321,6.5981,109460
1123,FPT,6/22/2011,6.5981,6.6641,6.5849,6.6641,154350
1124,FPT,6/23/2011,6.6641,6.6641,6.5585,6.5585,114290
1125,FPT,6/24/2011,6.5585,6.5981,6.5321,6.5321,153920
1126,FPT,6/27/2011,6.5321,6.5981,6.4133,6.4133,118410
1127,FPT,6/28/2011,6.4133,6.4661,6.4133,6.4661,83480
1128,FPT,6/29/2011,6.4661,6.4661,6.3473,6.3473,252190
1129,FPT,6/30/2011,6.3473,6.4661,6.321,6.3342,124130
1130,FPT,7/1/2011,6.3342,6.4001,6.1494,6.1494,138900
1131,FPT,7/4/2011,6.1494,6.2022,6.0702,6.0702,338130
1132,FPT,7/5/2011,6.0702,6.2022,6.057,6.057,258620
1133,FPT,7/6/2011,6.057,6.1626,6.057,6.1626,98560
1134,FPT,7/7/2011,6.1626,6.2022,6.1362,6.1494,91950
1135,FPT,7/8/2011,6.1494,6.4529,6.1494,6.4001,174530
1136,FPT,7/11/2011,6.4001,6.5057,6.3473,6.4133,146840
1137,FPT,7/12/2011,6.4133,6.5189,6.4133,6.5057,292020
1138,FPT,7/13/2011,6.5057,6.5981,6.5057,6.5981,289890
1139,FPT,7/14/2011,6.5981,6.5981,6.5321,6.5849,109280
1140,FPT,7/15/2011,6.5849,6.5849,6.4661,6.5057,104220
1141,FPT,7/18/2011,6.5057,6.5189,6.4793,6.5189,8971
1142,FPT,7/19/2011,6.5189,6.5717,6.5057,6.5717,641960
1143,FPT,7/20/2011,6.5717,6.862,6.5717,6.862,1366650
1144,FPT,7/21/2011,6.862,6.862,6.6641,6.73,158820
1145,FPT,7/22/2011,6.73,6.796,6.6641,6.73,146550
1146,FPT,7/25/2011,6.73,6.796,6.6641,6.796,142370
1147,FPT,7/26/2011,6.796,6.994,6.796,6.928,243710
1148,FPT,7/27/2011,6.928,7.2579,6.928,7.2579,425270
1149,FPT,7/28/2011,7.2579,7.5218,7.2579,7.5218,537770
1150,FPT,7/29/2011,7.5218,7.6538,7.4558,7.5878,1074930
1151,FPT,8/1/2011,7.5878,7.5878,7.2579,7.3239,551710
1152,FPT,8/2/2011,7.3239,7.3239,7.0599,7.0599,165510
1153,FPT,8/3/2011,7.0599,7.1919,6.994,7.1919,120250
1154,FPT,8/4/2011,7.1919,7.4558,7.1919,7.3239,752230
1155,FPT,8/5/2011,7.3239,7.3239,7.2579,7.2579,111610
1156,FPT,8/8/2011,7.2579,7.2579,7.0599,7.0599,358070
1157,FPT,8/9/2011,7.0599,7.0599,6.796,6.796,424290
1158,FPT,8/10/2011,6.796,7.0599,6.796,6.928,488660
1159,FPT,8/11/2011,6.928,7.1259,6.862,7.1259,641140
1160,FPT,8/12/2011,7.1259,7.1259,7.0599,7.1259,154110
1161,FPT,8/15/2011,7.1259,7.1259,6.994,7.1259,206230
1162,FPT,8/16/2011,7.1259,7.1919,7.0599,7.1259,94410
1163,FPT,8/17/2011,7.1259,7.1919,7.1259,7.1919,127240
1164,FPT,8/18/2011,7.1919,7.3898,7.1919,7.2579,81300
1165,FPT,8/19/2011,7.2579,7.3239,7.1259,7.1259,65190
1166,FPT,8/22/2011,7.1259,7.2579,7.1259,7.1919,161650
1167,FPT,8/23/2011,7.1919,7.2579,7.1259,7.1919,170910
1168,FPT,8/24/2011,7.1919,7.2579,7.1259,7.1919,166310
1169,FPT,8/25/2011,7.1919,7.3239,7.1259,7.1919,94480
1170,FPT,8/26/2011,7.1919,7.2579,7.1919,7.2579,140950
1171,FPT,8/29/2011,7.2579,7.3898,7.1919,7.3239,113040
1172,FPT,8/30/2011,7.3239,7.3898,7.3239,7.3898,284400
1173,FPT,8/31/2011,7.3898,7.3898,7.3239,7.3239,516820
1174,FPT,9/1/2011,7.3239,7.4558,7.3239,7.3898,242150
1175,FPT,9/5/2011,7.3898,7.4558,7.3239,7.3898,179960
1176,FPT,9/6/2011,7.3898,7.3898,7.2579,7.3898,189880
1177,FPT,9/7/2011,7.3898,7.3898,7.2579,7.3239,214520
1178,FPT,9/8/2011,7.3239,7.4558,7.3239,7.3898,173880
1179,FPT,9/9/2011,7.3898,7.3898,7.1919,7.2579,305190
1180,FPT,9/12/2011,7.2579,7.2579,6.994,7.0599,255610
1181,FPT,9/13/2011,7.0599,7.1919,6.928,6.928,848190
1182,FPT,9/14/2011,6.928,6.928,6.6641,6.6641,600240
1183,FPT,9/15/2011,6.6641,6.994,6.6641,6.994,1158780
1184,FPT,9/16/2011,6.994,7.3239,6.796,6.796,1394610
1185,FPT,9/19/2011,6.796,7.1259,6.796,7.1259,330060
1186,FPT,9/20/2011,7.1259,7.1919,6.994,6.994,539860
1187,FPT,9/21/2011,6.994,7.1259,6.994,7.0599,521700
1188,FPT,9/22/2011,7.0599,7.1259,6.928,7.0599,242400
1189,FPT,9/23/2011,7.0599,7.0599,6.862,6.928,156500
1190,FPT,9/26/2011,6.928,6.928,6.796,6.796,293270
1191,FPT,9/27/2011,6.796,6.9979,6.796,6.8633,297060
1192,FPT,9/28/2011,6.8633,6.9979,6.8633,6.9306,122420
1193,FPT,9/29/2011,6.9306,6.9979,6.8633,6.9306,171900
1194,FPT,9/30/2011,6.9306,6.9979,6.8633,6.9306,302940
1195,FPT,10/3/2011,6.9306,6.9306,6.8633,6.8633,175530
1196,FPT,10/4/2011,6.8633,6.8633,6.7287,6.8633,183950
1197,FPT,10/5/2011,6.8633,6.8633,6.7287,6.796,617080
1198,FPT,10/6/2011,6.796,6.796,6.6749,6.7287,543870
1199,FPT,10/7/2011,6.7287,6.7287,6.6345,6.6614,334910
1200,FPT,10/10/2011,6.6614,6.6614,6.5403,6.5942,241020
1201,FPT,10/11/2011,6.5942,6.6614,6.5807,6.6076,148310
1202,FPT,10/12/2011,6.6076,6.6076,6.5672,6.5807,223900
1203,FPT,10/13/2011,6.5807,6.648,6.5403,6.648,182530
1204,FPT,10/14/2011,6.648,6.7287,6.648,6.7287,157850
1205,FPT,10/17/2011,6.7287,6.7287,6.6345,6.6345,305380
1206,FPT,10/18/2011,6.6345,6.6345,6.5807,6.5942,158590
1207,FPT,10/19/2011,6.5942,6.6076,6.5538,6.5672,278000
1208,FPT,10/20/2011,6.5672,6.5807,6.5269,6.5538,185230
1209,FPT,10/21/2011,6.5538,6.6749,6.5269,6.6749,438200
1210,FPT,10/24/2011,6.6749,6.6749,6.5,6.5,221630
1211,FPT,10/25/2011,6.5,6.5,6.4192,6.4192,242580
1212,FPT,10/26/2011,6.4192,6.6345,6.3923,6.5269,275300
1213,FPT,10/27/2011,6.5269,6.5403,6.4596,6.5269,241780
1214,FPT,10/28/2011,6.5269,6.7287,6.5269,6.7287,295130
1215,FPT,10/31/2011,6.7287,6.8633,6.6614,6.6614,409820
1216,FPT,11/1/2011,6.6614,6.6749,6.6076,6.6076,174910
1217,FPT,11/2/2011,6.6076,6.7153,6.5942,6.6884,310510
1218,FPT,11/3/2011,6.6884,6.6884,6.5942,6.6345,235790
1219,FPT,11/4/2011,6.6345,6.7287,6.6345,6.7153,359090
1220,FPT,11/7/2011,6.7153,6.7287,6.6614,6.7018,302770
1221,FPT,11/8/2011,6.7018,6.7018,6.5672,6.5942,107750
1222,FPT,11/9/2011,6.5942,6.648,6.5672,6.5672,112570
1223,FPT,11/10/2011,6.5672,6.5672,6.5269,6.5672,172320
1224,FPT,11/11/2011,6.5672,6.5807,6.5403,6.5403,225640
1225,FPT,11/14/2011,6.5403,6.5403,6.4461,6.4596,119260
1226,FPT,11/15/2011,6.4596,6.473,6.3923,6.3923,273560
1227,FPT,11/16/2011,6.3923,6.4596,6.3654,6.4596,175510
1228,FPT,11/17/2011,6.4596,6.4865,6.4192,6.4865,238160
1229,FPT,11/18/2011,6.4865,6.5269,6.4327,6.4865,73630
1230,FPT,11/21/2011,6.4865,6.4865,6.4461,6.4865,94000
1231,FPT,11/22/2011,6.4865,6.5672,6.4596,6.5403,181280
1232,FPT,11/23/2011,6.5403,6.6076,6.5,6.6076,293890
1233,FPT,11/24/2011,6.6076,6.6211,6.5,6.6076,190630
1234,FPT,11/25/2011,6.6076,6.6076,6.5538,6.5942,218740
1235,FPT,11/28/2011,6.5942,6.5942,6.5672,6.5672,139210
1236,FPT,11/29/2011,6.5672,6.5942,6.5538,6.5672,170570
1237,FPT,11/30/2011,6.5672,6.6211,6.5672,6.6076,346600
1238,FPT,12/1/2011,6.6076,6.6211,6.5269,6.6211,146480
1239,FPT,12/2/2011,6.6211,6.6884,6.6076,6.6345,428220
1240,FPT,12/5/2011,6.6345,6.7287,6.6345,6.7287,425860
1241,FPT,12/6/2011,6.7287,6.796,6.6749,6.7287,285080
1242,FPT,12/7/2011,6.7287,6.796,6.7018,6.7287,227000
1243,FPT,12/8/2011,6.7287,6.796,6.7018,6.7018,44930
1244,FPT,12/9/2011,6.7018,6.796,6.6614,6.6614,73460
1245,FPT,12/12/2011,6.6614,6.6884,6.6211,6.6614,232810
1246,FPT,12/13/2011,6.6614,6.6749,6.6211,6.648,242460
1247,FPT,12/14/2011,6.648,6.648,6.5942,6.5942,215210
1248,FPT,12/15/2011,6.5942,6.5942,6.5269,6.5403,93070
1249,FPT,12/16/2011,6.5403,6.6614,6.4865,6.5942,170350
1250,FPT,12/19/2011,6.5942,6.6614,6.5942,6.6614,134470
1251,FPT,12/20/2011,6.6614,6.6749,6.4596,6.6614,163100
1252,FPT,12/21/2011,6.6614,6.6749,6.6345,6.6614,88790
1253,FPT,12/22/2011,6.6614,6.6884,6.5942,6.6614,195010
1254,FPT,12/23/2011,6.6614,6.6614,6.5403,6.5942,24820
1255,FPT,12/26/2011,6.5942,6.6211,6.5269,6.5807,108960
1256,FPT,12/27/2011,6.5807,6.5807,6.5269,6.5403,139750
1257,FPT,12/28/2011,6.5403,6.5672,6.5134,6.5538,97800
1258,FPT,12/29/2011,6.5538,6.6614,6.4865,6.6614,140960
1259,FPT,12/30/2011,6.6614,6.7153,6.5942,6.6884,163170
1260,FPT,1/3/2012,6.6884,6.6884,6.3923,6.6211,74810
1261,FPT,1/4/2012,6.6211,6.6345,6.6076,6.6211,29710
1262,FPT,1/5/2012,6.6211,6.6211,6.473,6.4865,64890
1263,FPT,1/6/2012,6.4865,6.5403,6.4865,6.5403,66090
1264,FPT,1/9/2012,6.5403,6.5672,6.4865,6.5672,46080
1265,FPT,1/10/2012,6.5672,6.6614,6.5269,6.6614,200350
1266,FPT,1/11/2012,6.6614,6.6749,6.5942,6.6614,155570
1267,FPT,1/12/2012,6.6614,6.6614,6.5672,6.6076,46310
1268,FPT,1/13/2012,6.6076,6.7287,6.5942,6.7287,152630
1269,FPT,1/16/2012,6.7287,6.9306,6.7287,6.8633,456650
1270,FPT,1/17/2012,6.8633,6.8633,6.6614,6.6614,74440
1271,FPT,1/18/2012,6.6614,6.796,6.6614,6.6614,50280
1272,FPT,1/19/2012,6.6614,6.796,6.6614,6.6884,87760
1273,FPT,1/20/2012,6.6884,6.7153,6.6614,6.6884,71050
1274,FPT,1/30/2012,6.6884,6.7287,6.6884,6.7287,32540
1275,FPT,1/31/2012,6.7287,6.8633,6.6884,6.6884,41940
1276,FPT,2/1/2012,6.6884,6.8633,6.6884,6.796,44510
1277,FPT,2/2/2012,6.796,6.8633,6.7287,6.8633,83390
1278,FPT,2/3/2012,6.8633,6.8633,6.796,6.796,182230
1279,FPT,2/6/2012,6.796,6.8633,6.7287,6.796,40770
1280,FPT,2/7/2012,6.796,6.8633,6.7287,6.796,74910
1281,FPT,2/8/2012,6.796,6.9306,6.796,6.9306,168150
1282,FPT,2/9/2012,6.9306,6.9979,6.8633,6.9979,153780
1283,FPT,2/10/2012,6.9979,6.9979,6.9306,6.9306,195060
1284,FPT,2/13/2012,6.9306,6.9979,6.8633,6.8633,113870
1285,FPT,2/14/2012,6.8633,6.9306,6.796,6.8633,121790
1286,FPT,2/15/2012,6.8633,6.9306,6.8633,6.8633,149520
1287,FPT,2/16/2012,6.8633,6.9979,6.796,6.9306,94590
1288,FPT,2/17/2012,6.9306,6.9979,6.8633,6.9979,102740
1289,FPT,2/20/2012,6.9979,7.267,6.9979,7.267,283860
1290,FPT,2/21/2012,7.267,7.3343,7.1997,7.267,328510
1291,FPT,2/22/2012,7.267,7.4016,7.267,7.3343,155470
1292,FPT,2/23/2012,7.3343,7.4016,7.267,7.3343,172180
1293,FPT,2/24/2012,7.3343,7.4689,7.3343,7.3343,147980
1294,FPT,2/27/2012,7.3343,7.4016,7.267,7.4016,141080
1295,FPT,2/28/2012,7.4016,7.4016,7.267,7.3343,172050
1296,FPT,2/29/2012,7.3343,7.4016,7.267,7.4016,152530
1297,FPT,3/1/2012,7.4016,7.4016,7.3343,7.4016,91140
1298,FPT,3/2/2012,7.4016,7.4689,7.3343,7.4689,166410
1299,FPT,3/5/2012,7.4689,7.8053,7.4689,7.8053,427300
1300,FPT,3/6/2012,7.8053,8.0745,7.5362,7.5362,291610
1301,FPT,3/7/2012,7.5362,7.738,7.4689,7.738,190770
1302,FPT,3/8/2012,7.738,7.738,7.4689,7.6035,319980
1303,FPT,3/9/2012,7.6035,7.738,7.5362,7.6035,188640
1304,FPT,3/12/2012,7.6035,7.6035,7.5362,7.6035,152560
1305,FPT,3/13/2012,7.6035,7.6708,7.6035,7.6708,103290
1306,FPT,3/14/2012,7.6708,7.738,7.6035,7.6708,136140
1307,FPT,3/15/2012,7.6708,7.9399,7.6708,7.9399,431230
1308,FPT,3/16/2012,7.9399,8.0745,7.9399,7.9399,287960
1309,FPT,3/19/2012,7.9399,7.9399,7.738,7.9399,91380
1310,FPT,3/20/2012,7.9399,7.9399,7.8726,7.8726,94310
1311,FPT,3/21/2012,7.8726,7.9399,7.8053,7.8726,145260
1312,FPT,3/22/2012,7.8726,7.8726,7.738,7.738,90050
1313,FPT,3/23/2012,7.738,7.8053,7.738,7.8053,71320
1314,FPT,3/26/2012,7.8053,7.8053,7.738,7.8053,112360
1315,FPT,3/27/2012,7.8053,7.8053,7.6708,7.738,185140
1316,FPT,3/28/2012,7.738,7.8053,7.6035,7.8053,227840
1317,FPT,3/29/2012,7.8053,7.8726,7.738,7.8053,188180
1318,FPT,3/30/2012,7.8053,7.9399,7.738,7.8053,227480
1319,FPT,4/3/2012,7.8053,7.8726,7.8053,7.8053,77770
1320,FPT,4/4/2012,7.8053,7.9399,7.8053,7.8053,229600
1321,FPT,4/5/2012,7.8053,8.1418,7.8053,8.0072,522960
1322,FPT,4/6/2012,8.0072,8.0745,8.0072,8.0072,46820
1323,FPT,4/9/2012,8.0072,8.1418,8.0072,8.0745,86600
1324,FPT,4/10/2012,8.0745,8.1418,8.0072,8.0745,97870
1325,FPT,4/11/2012,8.0745,8.4109,8.0745,8.4109,401940
1326,FPT,4/12/2012,8.4109,8.5455,8.4109,8.4782,181420
1327,FPT,4/13/2012,8.4782,8.4782,8.2091,8.2091,129430
1328,FPT,4/16/2012,8.2091,8.4782,8.2091,8.3436,128380
1329,FPT,4/17/2012,8.3436,8.4782,8.2763,8.4109,118660
1330,FPT,4/18/2012,8.4109,8.4782,8.3436,8.3436,113720
1331,FPT,4/19/2012,8.3436,8.4109,8.0072,8.0072,301330
1332,FPT,4/20/2012,8.0072,8.2763,7.9399,7.9399,240320
1333,FPT,4/23/2012,7.9399,8.2091,7.8726,7.8726,139090
1334,FPT,4/24/2012,7.8726,8.0745,7.8726,8.0745,81550
1335,FPT,4/25/2012,8.0745,8.2763,8.0745,8.1418,79440
1336,FPT,4/26/2012,8.1418,8.2763,8.0072,8.0072,180500
1337,FPT,4/27/2012,8.0072,8.1418,8.0072,8.0072,108790
1338,FPT,5/2/2012,8.0072,8.3436,8.0072,8.3436,425310
1339,FPT,5/3/2012,8.3436,8.7474,8.3436,8.7474,550510
1340,FPT,5/4/2012,8.7474,8.9492,8.7474,8.8819,388650
1341,FPT,5/7/2012,8.8819,9.0165,8.8146,9.0165,284350
1342,FPT,5/8/2012,9.0165,9.0838,8.8819,8.9492,311770
1343,FPT,5/9/2012,8.9492,8.9492,8.8146,8.8819,264470
1344,FPT,5/10/2012,8.8819,8.9492,8.8146,8.8146,290000
1345,FPT,5/11/2012,8.8146,8.9492,8.6801,8.6801,284390
1346,FPT,5/14/2012,8.6801,8.8146,8.6128,8.6128,213220
1347,FPT,5/15/2012,8.6128,8.8862,8.4419,8.459,350530
1348,FPT,5/16/2012,8.459,8.5444,8.4248,8.4248,110580
1349,FPT,5/17/2012,8.4248,8.5444,8.4248,8.5102,160230
1350,FPT,5/18/2012,8.5102,8.5102,8.2026,8.2881,264100
1351,FPT,5/21/2012,8.2881,8.6299,8.2881,8.6299,167520
1352,FPT,5/22/2012,8.6299,8.7153,8.4932,8.5102,89520
1353,FPT,5/23/2012,8.5102,8.5102,8.2881,8.3394,127830
1354,FPT,5/24/2012,8.3394,8.3735,8.3052,8.3052,99980
1355,FPT,5/25/2012,8.3052,8.4761,8.3052,8.4761,103830
1356,FPT,5/28/2012,8.4761,8.5444,8.459,8.4761,124200
1357,FPT,5/29/2012,8.4761,8.4761,8.4077,8.459,64910
1358,FPT,5/30/2012,8.459,8.5444,8.4248,8.4761,65430
1359,FPT,5/31/2012,8.4761,8.4761,8.4248,8.4419,140030
1360,FPT,6/1/2012,8.4419,8.459,8.4248,8.4248,38050
1361,FPT,6/4/2012,8.4248,8.4248,8.3735,8.3735,99040
1362,FPT,6/5/2012,8.3735,8.3906,8.3223,8.3735,146830
1363,FPT,6/6/2012,8.3735,8.4419,8.3564,8.4248,53290
1364,FPT,6/7/2012,8.4248,8.4761,8.4248,8.4248,32200
1365,FPT,6/8/2012,8.4248,8.5444,8.3735,8.3735,82110
1366,FPT,6/11/2012,8.3735,8.4419,8.3223,8.3906,41690
1367,FPT,6/12/2012,8.3906,8.4077,8.3564,8.3735,85420
1368,FPT,6/13/2012,8.3735,8.4077,8.3564,8.3735,71920
1369,FPT,6/14/2012,8.3735,8.4077,8.3223,8.3394,70750
1370,FPT,6/15/2012,8.3394,8.3906,8.3394,8.3564,108970
1371,FPT,6/18/2012,8.3564,8.4761,8.3564,8.3906,34490
1372,FPT,6/19/2012,8.3906,8.4077,8.3564,8.3906,103760
1373,FPT,6/20/2012,8.3906,8.459,8.3906,8.4248,89720
1374,FPT,6/21/2012,8.4248,8.4248,8.3735,8.4077,50360
1375,FPT,6/22/2012,8.4077,8.4077,8.3735,8.3735,67350
1376,FPT,6/25/2012,8.3735,8.4248,8.3564,8.3735,42840
1377,FPT,6/26/2012,8.3735,8.3735,8.3052,8.3052,31110
1378,FPT,6/27/2012,8.3052,8.3735,8.3052,8.3052,73780
1379,FPT,6/28/2012,8.3052,8.3223,8.0488,8.0488,36470
1380,FPT,6/29/2012,8.0488,8.1856,8.0488,8.0488,4970
1381,FPT,7/2/2012,8.0488,8.271,8.0318,8.0488,131390
1382,FPT,7/3/2012,8.0488,8.1685,8.0318,8.0318,12120
1383,FPT,7/4/2012,8.0318,8.1172,8.0318,8.0659,18440
1384,FPT,7/5/2012,8.0659,8.1343,8.0659,8.1172,35790
1385,FPT,7/6/2012,8.1172,8.1685,8.1172,8.1172,26770
1386,FPT,7/9/2012,8.1172,8.1172,7.9463,8.0488,14410
1387,FPT,7/10/2012,8.0488,8.0659,8.0318,8.0318,27540
1388,FPT,7/11/2012,8.0318,8.0488,7.9976,8.0488,40600
1389,FPT,7/12/2012,8.0488,8.0488,8.0318,8.0488,20870
1390,FPT,7/13/2012,8.0488,8.2026,8.0318,8.1685,30930
1391,FPT,7/16/2012,8.1685,8.2539,8.0659,8.083,23050
1392,FPT,7/17/2012,8.083,8.083,8.0318,8.083,38870
1393,FPT,7/18/2012,8.083,8.1001,8.0318,8.0488,54300
1394,FPT,7/19/2012,8.0488,8.0659,7.9976,8.0659,62810
1395,FPT,7/20/2012,8.0659,8.1856,8.0488,8.0488,83160
1396,FPT,7/23/2012,8.0488,8.0488,8.0147,8.0488,61190
