,open,high,low,close,volume
2023-06-30 14:39:00,160.2500,160.2600,160.2500,160.2600,1478
2023-06-30 14:38:00,160.2200,160.2250,160.1900,160.2000,8333
2023-06-30 14:36:00,160.2600,160.2950,160.2600,160.2900,648
2023-06-30 14:35:00,160.2100,160.2500,160.1600,160.2500,1699
2023-06-30 14:34:00,160.3200,160.3200,160.2200,160.2600,2349
2023-06-30 14:33:00,160.2650,160.2650,160.2650,160.2650,503
2023-06-30 14:32:00,160.3100,160.3200,160.2600,160.2650,2841
2023-06-30 14:31:00,160.2800,160.3500,160.2800,160.3450,1028
2023-06-30 14:30:00,160.3400,160.3400,160.3400,160.3400,409
2023-06-30 14:29:00,160.3900,160.3900,160.2800,160.3500,1643
2023-06-30 14:28:00,160.2700,160.3500,160.2700,160.3500,716
2023-06-30 14:27:00,160.4000,160.4100,160.3400,160.3600,2212
2023-06-30 14:26:00,160.3700,160.4000,160.3250,160.4000,1818
2023-06-30 14:25:00,160.4100,160.4100,160.3700,160.3700,398
2023-06-30 14:24:00,160.4050,160.4050,160.3600,160.3600,358
2023-06-30 14:23:00,160.3200,160.4200,160.2800,160.4200,2326
2023-06-30 14:22:00,160.4400,160.4400,160.4400,160.4400,459
2023-06-30 14:21:00,160.4000,160.4000,160.3150,160.3800,3617
2023-06-30 14:20:00,160.3400,160.4200,160.3300,160.4200,1299
2023-06-30 14:19:00,160.3200,160.3200,160.3200,160.3200,484
2023-06-30 14:18:00,160.3800,160.3800,160.3800,160.3800,129
2023-06-30 14:17:00,160.3100,160.3100,160.2900,160.2900,1021
2023-06-30 14:16:00,160.5200,160.5200,160.3100,160.3900,3323
2023-06-30 14:15:00,160.4000,160.5600,160.4000,160.5600,796
2023-06-30 14:13:00,160.1800,160.3600,160.1800,160.2500,2788
2023-06-30 14:12:00,160.1300,160.1400,160.0100,160.0950,8389
2023-06-30 14:11:00,160.2600,160.2700,160.1200,160.1400,5422
2023-06-30 14:10:00,160.2800,160.2800,160.2800,160.2800,767
2023-06-30 14:09:00,160.2800,160.3400,160.2700,160.3400,2389
